"","interviewee.id","interviewee.name","author.GRID","author.birthdate","author.town","author.gender.use","author.GRname","interviewee.birthdate","interviewee.town","interviewee.gender.use","interviewee.GRname","Date"
"210","13982","John Hodgman","4178",1933-07-20,"Providence, Rhode Island","m","Cormac McCarthy",1971-06-01,"Brookline, Massachusetts","m","John Hodgman",2017-11-30
"212","13982","John Hodgman","15717079",1947-10-26,"","f","Hillary Clinton",1971-06-01,"Brookline, Massachusetts","m","John Hodgman",2017-11-30
"213","1431785","David Grann","463",1933-03-19,"Newark, New Jersey","m","Philip Roth",1967-03-10,"","m","David Grann",2017-04-27
"214","1431785","David Grann","44084",NA,"","m","David S. Wyman",1967-03-10,"","m","David Grann",2017-04-27
"215","1431785","David Grann","10029",NA,"New York City, New York","m","Colson Whitehead",1967-03-10,"","m","David Grann",2017-04-27
"216","1431785","David Grann","56064",1970-11-24,"Kingston","m","Marlon James",1967-03-10,"","m","David Grann",2017-04-27
"217","1431785","David Grann","7446",NA,"Prague","f","Janet Malcolm",1967-03-10,"","m","David Grann",2017-04-27
"218","1431785","David Grann","4178",1933-07-20,"Providence, Rhode Island","m","Cormac McCarthy",1967-03-10,"","m","David Grann",2017-04-27
"219","1431785","David Grann","7927",1923-01-31,"Long Branch, New Jersey","m","Norman Mailer",1967-03-10,"","m","David Grann",2017-04-27
"220","1431785","David Grann","6468",1949-07-01,"Munich","m","Denis Johnson",1967-03-10,"","m","David Grann",2017-04-27
"221","1431785","David Grann","1064072",NA,"Peekskill, NY","m","T.C. Boyle",1967-03-10,"","m","David Grann",2017-04-27
"222","1431785","David Grann","44565",NA,"","f","Candice Millard",1967-03-10,"","m","David Grann",2017-04-27
"223","1431785","David Grann","4391",1915-06-10,"Lachine, Quebec","m","Saul Bellow",1967-03-10,"","m","David Grann",2017-04-27
"224","1431785","David Grann","9388",1954-06-07,"Little Falls, Minnesota","f","Louise Erdrich",1967-03-10,"","m","David Grann",2017-04-27
"226","1431785","David Grann","1235",NA,"Brookline, Massachusetts","m","Jon Krakauer",1967-03-10,"","m","David Grann",2017-04-27
"227","1431785","David Grann","3706",1903-06-25,"Motihari, Bihar","m","George Orwell",1967-03-10,"","m","David Grann",2017-04-27
"228","1431785","David Grann","432",1905-02-02,"St. Petersburg","f","Ayn Rand",1967-03-10,"","m","David Grann",2017-04-27
"229","1431785","David Grann","182609",NA,"","f","Margot Livesey",1967-03-10,"","m","David Grann",2017-04-27
"230","1431785","David Grann","3004686",NA,"","m","Ian McGuire",1967-03-10,"","m","David Grann",2017-04-27
"231","1431785","David Grann","722",1935-10-30,"New York","m","Robert A. Caro",1967-03-10,"","m","David Grann",2017-04-27
"232","1431785","David Grann","15997487",1924-08-02,"Harlem, New York","m","James     Baldwin",1967-03-10,"","m","David Grann",2017-04-27
"233","1431785","David Grann","923715",NA,"","m","St. Clair McKelway",1967-03-10,"","m","David Grann",2017-04-27
"234","1431785","David Grann","3345",1857-12-03,"Berdichev (formerly Poland)","m","Joseph Conrad",1967-03-10,"","m","David Grann",2017-04-27
"235","1431785","David Grann","22694",1925-03-25,"Savannah, Georgia","f","Flannery O'Connor",1967-03-10,"","m","David Grann",2017-04-27
"236","1431785","David Grann","3145141",NA,"","f","Mary-Kay Wilmers",1967-03-10,"","m","David Grann",2017-04-27
"237","1431785","David Grann","43530",1928-04-17,"New York City","f","Cynthia Ozick",1967-03-10,"","m","David Grann",2017-04-27
"238","1431785","David Grann","10015",1951-01-01,"York","f","Kate Atkinson",1967-03-10,"","m","David Grann",2017-04-27
"239","1431785","David Grann","16927",1894-05-27,"St. Mary's County, Maryland","m","Dashiell Hammett",1967-03-10,"","m","David Grann",2017-04-27
"241","1431785","David Grann","74331",1938-10-19,"Milan","f","Renata Adler",1967-03-10,"","m","David Grann",2017-04-27
"242","1431785","David Grann","10442",1925-01-17,"Leominster, Massachusetts","m","Robert Cormier",1967-03-10,"","m","David Grann",2017-04-27
"244","1431785","David Grann","138825",NA,"","f","Tana French",1967-03-10,"","m","David Grann",2017-04-27
"245","1431785","David Grann","881203",1873-12-07,"Back Creek Valley, Virginia","f","Willa Cather",1967-03-10,"","m","David Grann",2017-04-27
"246","1431785","David Grann","54521",1962-01-01,"Memphis, Tennessee","m","Hampton Sides",1967-03-10,"","m","David Grann",2017-04-27
"247","1431785","David Grann","29593",NA,"","f","Megan Abbott",1967-03-10,"","m","David Grann",2017-04-27
"249","1431785","David Grann","777330",NA,"","m","John Joseph Mathews",1967-03-10,"","m","David Grann",2017-04-27
"250","1431785","David Grann","721",NA,"Jonesboro, Arkansas","m","John Grisham",1967-03-10,"","m","David Grann",2017-04-27
"251","1431785","David Grann","18259",1946-11-27,"New York City","m","Ron Rosenbaum",1967-03-10,"","m","David Grann",2017-04-27
"252","1431785","David Grann","26006",1909-06-28,"London","m","Eric Ambler",1967-03-10,"","m","David Grann",2017-04-27
"253","1431785","David Grann","55215",1968-12-31,"Santo Domingo","m","Junot Díaz",1967-03-10,"","m","David Grann",2017-04-27
"254","1431785","David Grann","7136914",1963-12-02,"Los Angeles, CA","f","Ann Patchett",1967-03-10,"","m","David Grann",2017-04-27
"255","1431785","David Grann","40438",1954-01-01,"Boston, Massachusetts","m","Francisco Goldman",1967-03-10,"","m","David Grann",2017-04-27
"257","1431785","David Grann","233",1936-11-20,"Bronx, New York","m","Don DeLillo",1967-03-10,"","m","David Grann",2017-04-27
"258","1431785","David Grann","14403",1842-06-24,"Meigs County, Ohio","m","Ambrose Bierce",1967-03-10,"","m","David Grann",2017-04-27
"259","1431785","David Grann","235",1937-05-08,"Glen Cove, Long Island, New York","m","Thomas Pynchon",1967-03-10,"","m","David Grann",2017-04-27
"260","1431785","David Grann","5869",NA,"Brooklyn, New York","m","Erik Larson",1967-03-10,"","m","David Grann",2017-04-27
"261","1431785","David Grann","12940",1925-10-11,"New Orleans, Louisiana","m","Elmore Leonard",1967-03-10,"","m","David Grann",2017-04-27
"262","1431785","David Grann","238",1934-12-05,"Sacramento, California","f","Joan Didion",1967-03-10,"","m","David Grann",2017-04-27
"263","1431785","David Grann","1214964",1975-01-01,"Baltimore","m","Ta-Nehisi Coates",1967-03-10,"","m","David Grann",2017-04-27
"264","1431785","David Grann","12470",NA,"Philadelphia, Pennsylvania","m","Michael Connelly",1967-03-10,"","m","David Grann",2017-04-27
"266","1431785","David Grann","16481",1949-10-12,"Bronx, NY","m","Richard Price",1967-03-10,"","m","David Grann",2017-04-27
"268","1431785","David Grann","12589",1943-08-03,"New York","m","Steven Millhauser",1967-03-10,"","m","David Grann",2017-04-27
"269","1431785","David Grann","762707",NA,"Tulsa, Oklahoma","f","S.E. Hinton",1967-03-10,"","m","David Grann",2017-04-27
"271","1431785","David Grann","2522",1975-10-27,"London Borough of Brent","f","Zadie Smith",1967-03-10,"","m","David Grann",2017-04-27
"273","1432092","Chelsea Clinton","58851",1952-07-06,"Glossop, Derbyshire, England","f","Hilary Mantel",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"274","1432092","Chelsea Clinton","14031444",1977-04-01," Westchester, New York","m","Paul Kalanithi",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"275","1432092","Chelsea Clinton","17285",1916-05-04,"Scranton, Pennsylvania","f","Jane Jacobs",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"276","1432092","Chelsea Clinton","194243",1958-07-01,"Toronto","f","Louise Penny",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"277","1432092","Chelsea Clinton","5223",1883-07-03,"Prague, Austria-Hungary","m","Franz Kafka",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"278","1432092","Chelsea Clinton","15997487",1924-08-02,"Harlem, New York","m","James     Baldwin",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"279","1432092","Chelsea Clinton","3343393",NA,"","m","Nigel Crisp",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"280","1432092","Chelsea Clinton","6684",1959-10-26,"North Adams, Massachusetts","m","Paul Farmer",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"281","1432092","Chelsea Clinton","43691",1952-06-05,"Dallas","f","Deborah Crombie",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"282","1432092","Chelsea Clinton","18077",NA,"London","f","Barbara Nadel",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"283","1432092","Chelsea Clinton","8885",1958-12-02,"Amarillo, Texas","m","George Saunders",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"284","1432092","Chelsea Clinton","113907",1810-05-23,"Cambridgeport, Massachusetts","f","Margaret Fuller",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"285","1432092","Chelsea Clinton","1630",1920-08-22,"Waukegan, Illinois","m","Ray Bradbury",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"286","1432092","Chelsea Clinton","6156540",NA,"","m","Larry O. Gostin",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"288","1432092","Chelsea Clinton","293",1937-07-03,"Zlín","m","Tom Stoppard",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"289","1432092","Chelsea Clinton","7728207",1948-05-31,"Ivano-Frankivsk","f","Svetlana Alexievich",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"290","1432092","Chelsea Clinton","8361",1923-08-25,"Dunfermline, Scotland","f","Dorothy Dunnett",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"291","1432092","Chelsea Clinton","109414",NA,"","m","Peter Piot",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"292","1432092","Chelsea Clinton","5725556",1980-01-16,"Manhattan, New York City, New York","m","Lin-Manuel Miranda",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"293","1432092","Chelsea Clinton","33274",1968-02-11,"New Orleans","m","Mo Willems",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"294","1432092","Chelsea Clinton","5023",NA,"","f","Jacqueline Winspear",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"295","1432092","Chelsea Clinton","2408",1948-06-21,"Aldershot, England","m","Ian McEwan",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"296","1432092","Chelsea Clinton","1462",1946-01-19,"Leicester","m","Julian Barnes",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"297","1432092","Chelsea Clinton","3354",1949-01-12,"Kyoto","m","Haruki Murakami",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"298","1432092","Chelsea Clinton","1265",1775-12-16,"Steventon Rectory, Hampshire","f","Jane Austen",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"299","1432092","Chelsea Clinton","131",NA,"","m","Charles Todd",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"300","1432092","Chelsea Clinton","4119155",1970-11-27,"Gwangju","f","Han Kang",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"301","1432092","Chelsea Clinton","40398",1951-11-25,"Cartagena, Murcia","m","Arturo Pérez-Reverte",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"302","1432092","Chelsea Clinton","957894",1913-11-07,"Mondovi","m","Albert Camus",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"303","1432092","Chelsea Clinton","24695",1967-01-13,"","f","Masha Gessen",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"305","1432092","Chelsea Clinton","74201",NA,"Delhi","f","Gita Mehta",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"306","1432092","Chelsea Clinton","40820",1954-11-08,"Seattle, Washington","m","Timothy Egan",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"307","1432092","Chelsea Clinton","10029",NA,"New York City, New York","m","Colson Whitehead",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"308","1432092","Chelsea Clinton","64761",1964-07-25,"Washington, D.C.","f","Anne Applebaum",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"309","1432092","Chelsea Clinton","173545",NA,"Belfast","m","Oliver Jeffers",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"310","1432092","Chelsea Clinton","12535",NA,"Kitchener, Ontario","m","David Morrell",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"311","1432092","Chelsea Clinton","97783",1955-01-01,"Much Wenlock","f","Mary Beard",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"312","1432092","Chelsea Clinton","3362",1929-06-25,"Syracuse, New York","m","Eric Carle",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"313","1432092","Chelsea Clinton","44085",1943-01-01,"Naples","f","Elena Ferrante",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"314","1432092","Chelsea Clinton","5869",NA,"Brooklyn, New York","m","Erik Larson",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"315","1432092","Chelsea Clinton","16290",1942-09-28,"Montclair, New Jersey","f","Donna Leon",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"316","1432092","Chelsea Clinton","2522",1975-10-27,"London Borough of Brent","f","Zadie Smith",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"317","1432092","Chelsea Clinton","33986",NA,"Plattsburgh, NY","f","Julia Spencer-Fleming",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"318","1432092","Chelsea Clinton","12627",NA,"Los Angeles","f","Laurie Garrett",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"319","1432092","Chelsea Clinton","196101",NA,"","f","Megan Marshall",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"320","1432092","Chelsea Clinton","3472",NA,"Ottawa, Ontario","f","Margaret Atwood",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"321","1432092","Chelsea Clinton","7491",1943-11-26,"Sandpoint, Idaho","f","Marilynne Robinson",1980-02-27,"","f","Chelsea Clinton",2017-02-23
"322","14417372","Elaine Pagels","13932",NA,"","f","Dani Shapiro",1943-02-13,"","f","Elaine Pagels",2018-11-01
"323","14417372","Elaine Pagels","4992939",1964-08-12,"Washington, D.C.","f","Katherine Boo",1943-02-13,"","f","Elaine Pagels",2018-11-01
"324","14417372","Elaine Pagels","255167",1972-04-16,"Falmouth","f","Tracy K. Smith",1943-02-13,"","f","Elaine Pagels",2018-11-01
"325","14417372","Elaine Pagels","18638421",1905-03-26,"","m","Viktor Frankl",1943-02-13,"","f","Elaine Pagels",2018-11-01
"326","14417372","Elaine Pagels","31015",0050-01-23,"Chaeronea, Boeotia","m","Plutarch",1943-02-13,"","f","Elaine Pagels",2018-11-01
"327","14417372","Elaine Pagels","7732",1903-06-08,"Brussels","f","Marguerite Yourcenar",1943-02-13,"","f","Elaine Pagels",2018-11-01
"328","14417372","Elaine Pagels","44964",1970-11-08,"Lincoln, Nebraska","m","Kevin Young",1943-02-13,"","f","Elaine Pagels",2018-11-01
"329","14417372","Elaine Pagels","128382",1828-09-09,"Yasnaya Polyana, Tula","m","Leo Tolstoy",1943-02-13,"","f","Elaine Pagels",2018-11-01
"330","14417372","Elaine Pagels","5558",1958-11-19,"Livingston","f","Annette Gordon-Reed",1943-02-13,"","f","Elaine Pagels",2018-11-01
"331","14417372","Elaine Pagels","1673",1743-04-13,"Shadwell, Virginia","m","Thomas Jefferson",1943-02-13,"","f","Elaine Pagels",2018-11-01
"332","14417372","Elaine Pagels","3534",1931-02-18,"Lorain, Ohio","f","Toni Morrison",1943-02-13,"","f","Elaine Pagels",2018-11-01
"333","14417372","Elaine Pagels","29303",1958-10-29,"Hackensack, New Jersey","m","David Remnick",1943-02-13,"","f","Elaine Pagels",2018-11-01
"334","14417372","Elaine Pagels","5062595",NA,"","m","Ishay Rosen-Zvi",1943-02-13,"","f","Elaine Pagels",2018-11-01
"335","14417372","Elaine Pagels","345494",NA,"","m","Noel Lenski",1943-02-13,"","f","Elaine Pagels",2018-11-01
"336","14417372","Elaine Pagels","77318",1572-01-12,"London","m","John Donne",1943-02-13,"","f","Elaine Pagels",2018-11-01
"337","14417372","Elaine Pagels","299300",NA,"","m","David Brakke",1943-02-13,"","f","Elaine Pagels",2018-11-01
"338","14417372","Elaine Pagels","43244",1890-10-02,"New York , New York","m","Groucho Marx",1943-02-13,"","f","Elaine Pagels",2018-11-01
"339","14417372","Elaine Pagels","11523",1940-10-20,"Long Branch, New Jersey","m","Robert Pinsky",1943-02-13,"","f","Elaine Pagels",2018-11-01
"340","14417372","Elaine Pagels","15865",1842-01-11,"New York ","m","William James",1943-02-13,"","f","Elaine Pagels",2018-11-01
"341","14417372","Elaine Pagels","2874371",NA,"","f","Alexandra Horowitz",1943-02-13,"","f","Elaine Pagels",2018-11-01
"342","14417372","Elaine Pagels","2736354",NA,"","f","Jacqueline Novogratz",1943-02-13,"","f","Elaine Pagels",2018-11-01
"343","14417372","Elaine Pagels","16319",0069-01-03,"Hippo Regia","m","Suetonius",1943-02-13,"","f","Elaine Pagels",2018-11-01
"344","14417372","Elaine Pagels","14872",1936-11-04,"Newark, New Jersey","m","C.K. Williams",1943-02-13,"","f","Elaine Pagels",2018-11-01
"345","14417372","Elaine Pagels","246309",1960-07-28,"Los Angeles, California","m","Jonathan Gold",1943-02-13,"","f","Elaine Pagels",2018-11-01
"346","14417372","Elaine Pagels","18144762",1937-05-15,"","f","Madeleine Albright",1943-02-13,"","f","Elaine Pagels",2018-11-01
"347","14417372","Elaine Pagels","2338628",1964-01-17,"Chicago, Illinois","f","Michelle Obama",1943-02-13,"","f","Elaine Pagels",2018-11-01
"348","14417372","Elaine Pagels","15804",1950-01-01,"Rochester, New York","f","Marie Howe",1943-02-13,"","f","Elaine Pagels",2018-11-01
"349","14417372","Elaine Pagels","18393096",NA,"","f","Christina Georgina Rossetti",1943-02-13,"","f","Elaine Pagels",2018-11-01
"350","14417372","Elaine Pagels","14612",1954-05-08,"London","m","Kwame Anthony Appiah",1943-02-13,"","f","Elaine Pagels",2018-11-01
"352","14417372","Elaine Pagels","6356",1961-08-04,"Honolulu, Hawaii","m","Barack Obama",1943-02-13,"","f","Elaine Pagels",2018-11-01
"353","14417372","Elaine Pagels","78171",1928-03-03,"New York","m","Ramsay MacMullen",1943-02-13,"","f","Elaine Pagels",2018-11-01
"354","14417372","Elaine Pagels","2972395",1591-08-24,"Cheapside, London","m","Robert Herrick",1943-02-13,"","f","Elaine Pagels",2018-11-01
"355","14417372","Elaine Pagels","17103471",NA,"","m","Peter Brown",1943-02-13,"","f","Elaine Pagels",2018-11-01
"356","14417372","Elaine Pagels","23742",NA,"","m","Adi Ophir",1943-02-13,"","f","Elaine Pagels",2018-11-01
"357","14417372","Elaine Pagels","3012988",1895-07-24,"Wimbledon","m","Robert Graves",1943-02-13,"","f","Elaine Pagels",2018-11-01
"358","14417372","Elaine Pagels","50090",1942-11-19,"San Francisco, California","f","Sharon Olds",1943-02-13,"","f","Elaine Pagels",2018-11-01
"359","14417372","Elaine Pagels","843200",1933-07-09,"London","m","Oliver Sacks",1943-02-13,"","f","Elaine Pagels",2018-11-01
"360","14417372","Elaine Pagels","17212",0121-04-29,"Rome","m","Marcus Aurelius",1943-02-13,"","f","Elaine Pagels",2018-11-01
"361","15175857","Questlove","261666",1974-01-24,"Memphis","m","Bryant Terry",1971-01-20,"","m","Questlove",2018-04-10
"362","15175857","Questlove","15608887",NA,"","m","Duane Tudahl",1971-01-20,"","m","Questlove",2018-04-10
"363","15175857","Questlove","17434",1921-08-11,"Ithaca, New York","m","Alex Haley",1971-01-20,"","m","Questlove",2018-04-10
"364","15175857","Questlove","14239726",NA,"","m","Michael W. Twitty",1971-01-20,"","m","Questlove",2018-04-10
